Reuse&Unsatcore_file_path,Reuse&Unsatcore_time,Reuse&Unsatcore_k,Reuse&Unsatcore_solver,Reuse&Unsatcore_neg_state,Reuse&Unsatcore_num_s,Reuse&Unsatcore_num_t,Reuse&Unsatcore_num_gen,Reuse&Unsatcore_status,Reuse&Unsatcore_frame_sizes,Reuse&Unsatcore_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_6_e7_10_e7_341.lus,4.908,4,386,10,2,0,Not Found,unsafe,6 5 4 1,5.318
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_6_e7_399.lus,142.906,3,1738,25,1,0,Not Found,timeout,27 26 24,290.122
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_7.lus,1.022,3,169,7,1,0,Not Found,unsafe,4 2 0,1.467
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_8.lus,0.818,3,122,8,0,0,Not Found,unsafe,4 1 0,1.263
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/protocol/swimmingpool_9.lus,14.917,5,800,11,2,0,Not Found,timeout,15 13 11 9 4,290.127
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5.lus,76.118,8,1482,10,0,0,Not Found,timeout,9 8 7 6 5 4 3 2,290.662
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e2_405_e2_1083.lus,0.375,2,129,10,0,0,Not Found,unsafe,8 1,0.739
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e2_405_e3_473.lus,0.384,2,155,12,0,0,Not Found,unsafe,10 3,0.75
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e2_405_e8_1055.lus,0.397,2,141,11,0,0,Not Found,unsafe,8 1,0.765
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e3_11_e1_429.lus,1.04,2,174,12,0,0,Not Found,unsafe,10 2,1.406
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e3_11_e5_24.lus,1.046,2,150,11,0,0,Not Found,unsafe,9 1,1.4
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e3_661.lus,0.995,2,150,11,0,0,Not Found,unsafe,9 2,1.363
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e7_244.lus,127.384,8,1693,11,0,0,Not Found,timeout,10 8 7 6 5 4 3 2,290.179
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e7_244_e1_823.lus,104.778,8,1505,10,0,0,Not Found,timeout,9 8 7 6 5 4 3 2,290.163
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_5_e7_244_e2_693.lus,0.411,2,153,12,0,0,Not Found,unsafe,10 3,0.774
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6.lus,100.243,9,1981,13,0,0,Not Found,timeout,10 9 8 7 6 5 4 3 2,290.178
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e1_152.lus,82.083,8,1596,12,0,0,Not Found,timeout,10 9 8 7 6 5 4 3,290.176
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e1_152_e1_391.lus,124.006,9,1981,13,0,0,Not Found,timeout,10 9 8 7 6 5 4 3 2,290.181
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e2_589_e2_506.lus,0.373,2,190,14,0,0,Not Found,unsafe,12 3,0.74
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e2_589_e3_349.lus,0.35,2,174,13,0,0,Not Found,unsafe,11 2,0.719
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e2_893.lus,0.332,2,174,13,0,0,Not Found,unsafe,11 2,0.704
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e3_294_e1_956.lus,0.925,2,190,14,0,0,Not Found,unsafe,12 3,1.289
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e3_294_e3_47.lus,1,2,174,13,0,0,Not Found,unsafe,11 2,1.365
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_6_e3_294_e5_979.lus,0.892,2,174,13,0,0,Not Found,unsafe,11 2,1.255
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all.lus,8.027,6,914,11,3,0,Not Found,safe,10 7 5 3 2,8.385
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e2_142.lus,2.168,6,565,8,2,0,Not Found,safe,5 4 3 2 1,2.529
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e2_142_e7_209.lus,0.522,3,184,7,0,0,Not Found,safe,6 5,0.861
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e3_1068_e4_275.lus,2.249,6,565,8,2,0,Not Found,safe,5 4 3 2 1,2.607
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e7_188_e7_743.lus,1.373,4,391,11,0,0,Not Found,safe,9 6 4,1.72
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e8_856.lus,8.749,6,952,11,2,0,Not Found,safe,11 8 6 4 2,9.1
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e8_856_e2_585.lus,2.327,6,557,7,1,0,Not Found,safe,5 4 3 2 1,2.684
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/car_all_e8_856_e7_578.lus,0.844,3,202,8,0,0,Not Found,safe,9 7,1.2
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/cd.lus,51.256,4,533,13,0,1,Not Found,timeout,5 4 3 2,290.179
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/cd_e7_621_e7_669.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/cd_e7_8.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1.lus,76.167,2,415,15,0,0,Not Found,timeout,17 12,290.122
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e1_846_e1_1317.lus,1.174,2,127,6,0,0,Not Found,timeout,7 4,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e1_846_e2_1394.lus,159.452,3,529,18,0,0,Not Found,safe,19 16,159.794
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e1_846_e3_1060.lus,109.45,4,604,17,0,0,Not Found,safe,8 6 5,109.802
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e1_846_e7_397.lus,13.988,2,244,10,0,0,Not Found,timeout,11 7,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e2_1102_e1_317.lus,230.861,4,904,19,0,0,Not Found,safe,6 1 0,231.23
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e2_1102_e2_943.lus,117.8,4,665,17,0,0,Not Found,safe,6 3 2,118.158
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e2_1102_e3_961.lus,192.864,4,881,18,0,0,Not Found,safe,7 1 0,193.239
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e2_1102_e7_1163.lus,14.467,2,294,13,0,0,Not Found,timeout,13 10,290.121
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e2_627.lus,8.407,2,254,11,0,0,Not Found,timeout,12 8,290.121
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e7_1255_e7_12.lus,120.555,2,720,23,0,0,Not Found,timeout,26 18,290.12
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_1_e7_606.lus,126.44,2,440,15,0,0,Not Found,timeout,19 12,290.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/metros_2_e2_704_e3_76.lus,11.937,2,274,14,0,0,Not Found,unsafe,14 4,12.334
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/speed2_e7_223_e7_213.lus,0.292,2,137,6,0,0,Not Found,timeout,8 5,290.144
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int32/simulation/speed2_e7_496.lus,2.555,4,479,10,0,0,Not Found,timeout,10 7 6 5,290.13
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp01.lus,14.275,4,229,4,0,0,Not Found,safe,3 2 1,14.832
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp02.lus,6.892,3,93,2,0,0,Not Found,safe,1 0,7.436
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp03.lus,9.169,4,185,3,0,0,Not Found,safe,2 1 0,9.722
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp04.lus,1.629,2,41,2,0,0,Not Found,safe,2,2.131
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp08.lus,4.24,3,168,6,0,0,Not Found,safe,6 5,5.059
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp10.lus,12.362,2,126,9,0,0,Not Found,unsafe,0,13.184
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp11.lus,50.949,2,679,23,0,0,Not Found,timeout,22 16,290.132
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp12.lus,117.345,2,1666,44,1,0,Not Found,unsafe,0,118.244
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp13.lus,49.966,2,578,20,2,0,Not Found,timeout,21 12,290.129
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp14.lus,37.913,3,1033,18,1,0,Not Found,timeout,19 15 9,290.129
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp17.lus,3.777,3,182,5,0,0,Not Found,safe,6 4,4.565
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp18.lus,4.166,3,152,5,0,0,Not Found,safe,5 4,4.965
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp20.lus,29.545,4,1089,21,0,0,Not Found,safe,9 4 0,30.446
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp21.lus,59.777,2,837,32,0,0,Not Found,unsafe,0,60.752
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp22.lus,101.166,3,1924,43,0,3,Not Found,timeout,28 23 13,290.125
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp23.lus,92.263,3,1840,40,0,3,Not Found,timeout,38 31 16,290.126
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/ccp24.lus,104.808,3,1778,37,0,1,Not Found,timeout,38 33 20,290.136
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_01.lus,7.635,4,296,6,0,0,Not Found,safe,5 3 2,8.064
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_02.lus,3.605,4,187,3,0,0,Not Found,safe,2 1 0,4.044
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_03.lus,3.548,4,187,3,0,0,Not Found,safe,2 1 0,3.966
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_08.lus,235.865,7,16126,125,4,5,Not Found,timeout,56 52 46 41 35 33 31,290.144
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_09.lus,10.141,2,231,14,0,0,Not Found,unsafe,0,10.732
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_10.lus,18.228,5,2524,36,0,0,Not Found,safe,19 13 1 0,18.761
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_12.lus,0.833,3,129,4,0,0,Not Found,safe,4 3,1.354
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_14.lus,0.647,3,124,3,0,0,Not Found,safe,3 2,1.183
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_15.lus,17.815,2,1166,33,1,0,Not Found,unsafe,0,18.422
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_16.lus,209.93,2,12611,153,0,4,Not Found,unsafe,0,210.586
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_17.lus,33.357,2,1318,39,1,0,Not Found,unsafe,0,33.934
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_18.lus,11.462,5,633,14,0,0,Not Found,safe,6 4 1 0,11.961
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_19.lus,10.595,5,542,13,0,0,Not Found,safe,4 2 1 0,11.149
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_22.lus,28.734,2,1348,38,1,0,Not Found,unsafe,0,29.327
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_23.lus,271.837,2,14930,181,1,8,Not Found,unsafe,0,272.484
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int/large/cruise_controller_24.lus,0.603,3,89,3,0,0,Not Found,safe,2 1,1.137
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp01.lus,9.056,3,89,2,0,0,Not Found,safe,1 0,9.607
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp02.lus,7.516,3,95,2,0,0,Not Found,safe,1 0,8.041
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp03.lus,6.334,3,87,2,0,0,Not Found,safe,1 0,6.96
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp04.lus,1.837,2,41,2,0,0,Not Found,safe,2,2.393
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp08.lus,7.182,3,151,6,0,0,Not Found,safe,5 4,7.946
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp10.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp11.lus,287.926,3,4132,65,0,2,Not Found,timeout,63 48 31,290.137
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp13.lus,196.118,4,2061,34,0,4,Not Found,timeout,19 15 12 9,290.127
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp14.lus,165.894,4,2733,58,4,8,Not Found,unsafe,64 42 30 17,167.834
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp17.lus,14.507,4,560,10,0,0,Not Found,safe,4 1 0,15.478
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp18.lus,4.599,3,151,5,0,0,Not Found,safe,6 5,5.454
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp20.lus,47.509,4,1170,24,0,0,Not Found,safe,8 3 0,48.387
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp21.lus,114.476,2,1487,33,0,0,Not Found,unsafe,44 25,115.755
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp22.lus,182.804,4,2334,48,0,3,Not Found,timeout,18 15 9 7,290.123
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp23.lus,242.982,3,3690,75,0,4,Not Found,unsafe,76 50 27,245.348
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/ccp24.lus,276.049,4,3640,55,0,2,Not Found,timeout,49 42 32 17,276.877
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_01.lus,5.112,3,89,2,0,0,Not Found,safe,1 0,5.6
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_02.lus,2.965,3,91,2,0,0,Not Found,safe,1 0,3.406
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_03.lus,2.508,3,93,2,0,0,Not Found,safe,1 0,2.94
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_04.lus,1.772,3,103,3,0,0,Not Found,safe,2 1,2.214
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_08.lus,102.824,4,3426,55,1,2,Not Found,timeout,45 38 26 9,103.269
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_09.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_10.lus,22.005,6,2565,31,0,0,Not Found,safe,16 10 2 1 0,22.599
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_12.lus,1.697,3,126,4,0,0,Not Found,safe,4 3,2.243
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_14.lus,1.01,3,110,3,0,0,Not Found,safe,3 2,1.548
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_15.lus,47.337,2,1932,47,0,0,Not Found,unsafe,54 22,48.614
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_16.lus,74.07,3,2435,46,0,1,Not Found,timeout,42 36 23,290.192
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_17.lus,65.299,2,1447,40,0,0,Not Found,unsafe,38 29,66.152
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_18.lus,27.979,4,794,20,0,0,Not Found,safe,9 2 0,28.504
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_19.lus,27.216,4,714,18,0,0,Not Found,safe,7 1 0,27.759
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_20.lus,40.008,2,1098,33,1,0,Not Found,unsafe,34 22,40.853
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_22.lus,43.693,2,1584,40,0,0,Not Found,unsafe,42 28,44.431
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_23.lus,63.61,3,2028,41,2,2,Not Found,timeout,37 31 18,290.228
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Real_Int32/large/cruise_controller_24.lus,2.491,3,134,4,0,0,Not Found,safe,4 3,2.99
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/channel/channel.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/channel/channel_bounds.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/channel/channel_str.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.129
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/channel/channel_top.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.118
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_bounds_large.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.122
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_bounds_medium.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.151
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_bounds_small.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.12
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_str_large.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.12
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_str_medium.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.135
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/functionalChain_str_small.lus,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.119
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/reconfiguration/reconfiguration_medium.lus,6.687,8,1790,10,1,0,Not Found,timeout,8 7 6 5 4 3 2 1,290.232
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/reconfiguration/reconfiguration_medium_bounds.lus,17.069,8,2034,10,1,0,Not Found,timeout,8 7 6 5 4 3 2 1,290.273
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/reconfiguration/reconfiguration_small.lus,273.882,13,25717,175,2,25,Not Found,timeout,60 58 56 54 52 51 50 49 45 42 37 32 24,290.21
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/reconfiguration/reconfiguration_small_bounds.lus,112.272,11,10289,53,2,2,Not Found,timeout,44 41 38 36 35 34 31 28 24 19 12,290.173
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/relatedCounters/relatedCounters_small.lus,44.663,15,11675,78,2,47,Not Found,safe,15 13 12 11 10 9 8 7 6 5 4 3 2 1,45.02
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/relatedCounters/relatedCounters_small_bounds.lus,13.354,12,4806,29,3,15,Not Found,safe,11 10 9 8 7 6 5 4 3 2 1,13.703
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/triplexVoter/triplexVoter.lus,277.083,4,7349,54,5,1,Not Found,timeout,78 74 65 35,290.258
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/triplexVoter/triplexVoter_bounds.lus,5.036,2,254,11,3,0,Not Found,timeout,12 7,290.284
/home/ubuntu/Lustre-exp/kind2-benchmarks/FunctionalChain/triplexVoter/triplexVoter_str.lus,1.259,3,203,9,0,0,Not Found,safe,1 0,1.618
